X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;Other;Other	0.807605	0.807605	0.807605	1	1	18	0	0	0.817914	0.000034	0.817914	0.000034	0	0.804571	0.000057	0.804571	0.000057	0	0	0.001419	0.001419	0.005692	0.005692	7	849
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__	0.790984	0.790984	0.790984	1	1	18	0	0	0.76633	0.000208	0.76633	0.000208	0	0.784645	0.000115	0.784645	0.000115	0	0	0.005945	0.005945	0.009295	0.009295	7	852
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__	0.895954	0.895954	0.895954	1	1	18	0	0	0.919819	0	0.919819	0	0	0.905142	0	0.905142	0	0	0	0.000009	0.000009	0.000095	0.000095	7	855
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;Other	0.810023	0.810023	0.810023	1	1	18	0	0	0.791262	0.000092	0.791262	0.000092	0	0.82427	0.000026	0.82427	0.000026	0	0	0.003137	0.003137	0.003285	0.003285	7	857
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;g__	0.854565	0.854565	0.854565	1	1	18	0	0	0.788571	0.000101	0.788571	0.000101	0	0.883825	0.000001	0.883825	0.000001	0	0	0.003382	0.003382	0.000322	0.000322	7	858
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__	0.776185	0.776185	0.776185	1	1	18	0	0	0.898344	0	0.898344	0	0	0.777613	0.000146	0.777613	0.000146	0	0	0.000041	0.000041	0.010963	0.010963	7	893
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus	0.800389	0.800389	0.800389	1	1	18	0	0	0.908407	0	0.908407	0	0	0.809973	0.000046	0.809973	0.000046	0	0	0.000021	0.000021	0.004953	0.004953	7	896
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter	0.906714	0.906714	0.906714	1	1	18	0	0	0.918695	0	0.918695	0	0	0.911363	0	0.911363	0	0	0	0.00001	0.00001	0.000063	0.000063	7	899
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae;g__	0.936929	0.936929	0.936929	1	1	18	0	0	0.954731	0	0.954731	0	0	0.935174	0	0.935174	0	0	0	0	0	0.000008	0.000008	7	900
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	0.839993	0.839993	0.839993	1	1	18	0	0	0.788804	0.0001	0.788804	0.0001	0	0.859728	0.000005	0.859728	0.000005	0	0	0.003359	0.003359	0.000946	0.000946	7	909
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__	0.768606	0.768606	0.768606	1	1	18	0	0	0.741742	0.000426	0.741742	0.000426	0	0.779052	0.000139	0.779052	0.000139	0	0	0.010371	0.010371	0.010628	0.010628	7	912
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix	0.929676	0.929676	0.929676	1	1	18	0	0	0.868637	0.000003	0.868637	0.000003	0	0.927315	0	0.927315	0	0	0	0.000199	0.000199	0.000018	0.000018	7	952
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;Other	0.733952	0.733952	0.733952	1	1	18	0	0	0.29451	0.235489	0.29451	0.235489	0	0.761417	0.000242	0.761417	0.000242	0	0	0.754784	0.754784	0.015429	0.015429	7	953
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter	0.814298	0.814298	0.814298	1	1	18	0	0	0.873309	0.000002	0.873309	0.000002	0	0.838181	0.000014	0.838181	0.000014	0	0	0.00016	0.00016	0.002051	0.002051	7	954
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas	0.893125	0.893125	0.893125	1	1	18	0	0	0.891305	0.000001	0.891305	0.000001	0	0.910618	0	0.910618	0	0	0	0.000063	0.000063	0.000066	0.000066	7	956
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.813291	0.813291	0.813291	1	1	18	0	0	0.375121	0.125055	0.375121	0.125055	0	0.827445	0.000023	0.827445	0.000023	0	0	0.574481	0.574481	0.002962	0.002962	7	960
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Sediment-4;g__SJA-88	0.729785	0.729785	0.729785	1	1	18	0	0	0.707029	0.001034	0.707029	0.001034	0	0.72726	0.000626	0.72726	0.000626	0	0	0.020502	0.020502	0.02886	0.02886	7	1009
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__WS3;c__PRR-12;o__;f__;g__	0.788982	0.788982	0.788982	1	1	18	0	0	0.873582	0.000002	0.873582	0.000002	0	0.791775	0.00009	0.791775	0.00009	0	0	0.000158	0.000158	0.007886	0.007886	7	1056
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__WS4;c__;o__;f__;g__	0.822504	0.822504	0.822504	1	1	18	0	0	0.82009	0.000031	0.82009	0.000031	0	0.881042	0.000001	0.881042	0.000001	0	0	0.001323	0.001323	0.000368	0.000368	7	1064
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__	k__Bacteria;p__WWE1;c__[Cloacamonae];o__[Cloacamonales];f__SHA-116;g__	0.819811	0.819811	0.819811	1	1	18	0	0	0.907071	0	0.907071	0	0	0.800011	0.000067	0.800011	0.000067	0	0	0.000023	0.000023	0.006404	0.006404	7	1066
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other;Other	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__	-0.688784	-0.688784	-0.688784	1	1	18	0	0	-0.315199	0.202645	-0.315199	0.202645	0	-0.682323	0.00181	-0.682323	0.00181	0	0	0.717082	0.717082	0.055737	0.055737	8	41
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other;Other	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__;g__	-0.69296	-0.69296	-0.69296	1	1	16	0	0	-0.495583	0.036491	-0.495583	0.036491	0	-0.670559	0.002322	-0.670559	0.002322	0	0	0.270178	0.270178	0.064765	0.064765	8	437
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;Other	-0.738909	-0.738909	-0.738909	1	1	18	0	0	-0.651586	0.003393	-0.651586	0.003393	0	-0.716649	0.000819	-0.716649	0.000819	0	0	0.049598	0.049598	0.034379	0.034379	8	738
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	-0.711355	-0.711355	-0.711355	1	1	16	0	0	-0.329141	0.182303	-0.329141	0.182303	0	-0.703237	0.001131	-0.703237	0.001131	0	0	0.687584	0.687584	0.041923	0.041923	8	905
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__	-0.781231	-0.781231	-0.781231	3	3	16	0	0	-0.528037	0.024293	-0.528037	0.024293	0	-0.772805	0.00017	-0.772805	0.00017	0	0	0.204386	0.204386	0.012204	0.012204	8	947
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other;Other	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__	-0.700699	-0.700699	-0.700699	3	3	16	0	0	-0.50968	0.030719	-0.50968	0.030719	0	-0.70193	0.001166	-0.70193	0.001166	0	0	0.240572	0.240572	0.042693	0.042693	8	1035
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__;g__	0.751742	0.751742	0.751742	1	1	18	0	0	0.276057	0.267495	0.276057	0.267495	0	0.815927	0.000037	0.815927	0.000037	0	0	0.776734	0.776734	0.004204	0.004204	10	55
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__;g__	0.785535	0.785535	0.785535	1	1	18	0	0	0.259783	0.297851	0.259783	0.297851	0	0.839712	0.000013	0.839712	0.000013	0	0	0.776734	0.776734	0.001962	0.001962	10	56
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__;g__	0.722099	0.722099	0.722099	2	2	13	0	0	0.940994	0	0.940994	0	0	0.647842	0.003647	0.647842	0.003647	0	0	0.000001	0.000001	0.083072	0.083072	10	62
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659;g__	0.791838	0.791838	0.791838	1	1	18	0	0	0.471315	0.048334	0.471315	0.048334	0	0.764616	0.000219	0.764616	0.000219	0	0	0.325585	0.325585	0.014509	0.014509	10	70
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	0.728864	0.728864	0.728864	1	1	18	0	0	-0.040401	0.873538	-0.040401	0.873538	0	0.746246	0.000376	0.746246	0.000376	0	0	0.793979	0.793979	0.020733	0.020733	10	113
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__;g__	0.867351	0.867351	0.867351	1	1	18	0	0	0.722551	0.000706	0.722551	0.000706	0	0.863553	0.000004	0.863553	0.000004	0	0	0.015369	0.015369	0.000803	0.000803	10	208
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__;g__	0.81556	0.81556	0.81556	1	1	18	0	0	0.32294	0.191174	0.32294	0.191174	0	0.857218	0.000005	0.857218	0.000005	0	0	0.701573	0.701573	0.001045	0.001045	10	212
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046;f__;g__	0.790233	0.790233	0.790233	1	1	18	0	0	0.144364	0.567648	0.144364	0.567648	0	0.816349	0.000036	0.816349	0.000036	0	0	0.776734	0.776734	0.004152	0.004152	10	238
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.812129	0.812129	0.812129	1	1	18	0	0	0.377393	0.122603	0.377393	0.122603	0	0.868668	0.000003	0.868668	0.000003	0	0	0.568271	0.568271	0.000649	0.000649	10	251
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16;g__	0.783073	0.783073	0.783073	1	1	15	0	0	0.570801	0.013362	0.570801	0.013362	0	0.693856	0.001403	0.693856	0.001403	0	0	0.134105	0.134105	0.047854	0.047854	10	261
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__SB-1;g__	0.83246	0.83246	0.83246	1	1	18	0	0	0.5491	0.018269	0.5491	0.018269	0	0.840497	0.000013	0.840497	0.000013	0	0	0.167513	0.167513	0.001915	0.001915	10	264
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__	0.813886	0.813886	0.813886	1	1	18	0	0	0.327822	0.184166	0.327822	0.184166	0	0.872804	0.000002	0.872804	0.000002	0	0	0.690573	0.690573	0.000545	0.000545	10	311
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chlorobi;c__BSV26;o__C20;f__;g__	0.790505	0.790505	0.790505	1	1	18	0	0	0.999506	0	0.999506	0	0	0.797725	0.000073	0.797725	0.000073	0	0	0	0	0.006779	0.006779	10	328
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__	0.740266	0.740266	0.740266	1	1	18	0	0	0.307178	0.215	0.307178	0.215	0	0.804552	0.000057	0.804552	0.000057	0	0	0.732058	0.732058	0.005692	0.005692	10	332
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	0.821229	0.821229	0.821229	1	1	18	0	0	0.370692	0.129934	0.370692	0.129934	0	0.884119	0.000001	0.884119	0.000001	0	0	0.586405	0.586405	0.000317	0.000317	10	336
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;Other	0.850304	0.850304	0.850304	1	1	18	0	0	0.282248	0.256471	0.282248	0.256471	0	0.884636	0.000001	0.884636	0.000001	0	0	0.773454	0.773454	0.00031	0.00031	10	344
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__	0.801828	0.801828	0.801828	1	1	18	0	0	0.272924	0.273183	0.272924	0.273183	0	0.865565	0.000003	0.865565	0.000003	0	0	0.776734	0.776734	0.000742	0.000742	10	345
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__Anaerolinea	0.834963	0.834963	0.834963	1	1	18	0	0	0.291995	0.2397	0.291995	0.2397	0	0.873255	0.000002	0.873255	0.000002	0	0	0.758618	0.758618	0.000533	0.000533	10	346
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__WCHB1-05	0.782072	0.782072	0.782072	1	1	18	0	0	0.350038	0.15445	0.350038	0.15445	0	0.838077	0.000014	0.838077	0.000014	0	0	0.638382	0.638382	0.002058	0.002058	10	350
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__;g__	0.829613	0.829613	0.829613	1	1	18	0	0	0.236258	0.345243	0.236258	0.345243	0	0.876941	0.000002	0.876941	0.000002	0	0	0.776734	0.776734	0.000449	0.000449	10	356
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__;g__	0.795833	0.795833	0.795833	1	1	18	0	0	0.575358	0.01248	0.575358	0.01248	0	0.806683	0.000052	0.806683	0.000052	0	0	0.127705	0.127705	0.005363	0.005363	10	365
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	0.822849	0.822849	0.822849	1	1	18	0	0	0.843316	0.000011	0.843316	0.000011	0	0.826269	0.000024	0.826269	0.000024	0	0	0.000586	0.000586	0.00309	0.00309	10	367
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__;g__	0.797803	0.797803	0.797803	2	2	17	0	0	0.384221	0.115437	0.384221	0.115437	0	0.821762	0.000029	0.821762	0.000029	0	0	0.550594	0.550594	0.003555	0.003555	10	378
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__;g__	0.803863	0.803863	0.803863	1	1	18	0	0	0.68855	0.00158	0.68855	0.00158	0	0.792142	0.000089	0.792142	0.000089	0	0	0.028232	0.028232	0.007804	0.007804	10	407
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	0.790647	0.790647	0.790647	1	1	18	0	0	0.409255	0.091706	0.409255	0.091706	0	0.790373	0.000095	0.790373	0.000095	0	0	0.484332	0.484332	0.008109	0.008109	10	498
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__	0.774667	0.774667	0.774667	1	1	18	0	0	0.149444	0.553944	0.149444	0.553944	0	0.848423	0.000009	0.848423	0.000009	0	0	0.776734	0.776734	0.001445	0.001445	10	509
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__WCHB1-84	0.737271	0.737271	0.737271	1	1	18	0	0	0.270178	0.27823	0.270178	0.27823	0	0.833429	0.000017	0.833429	0.000017	0	0	0.776734	0.776734	0.002404	0.002404	10	525
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Sporomusa	0.727552	0.727552	0.727552	1	1	18	0	0	0.144855	0.566316	0.144855	0.566316	0	0.783127	0.000121	0.783127	0.000121	0	0	0.776734	0.776734	0.009673	0.009673	10	535
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__GN04;c__GN15;o__;f__;g__	0.75665	0.75665	0.75665	2	2	17	0	0	0.401954	0.098226	0.401954	0.098226	0	0.759855	0.000253	0.759855	0.000253	0	0	0.503144	0.503144	0.015915	0.015915	10	549
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	0.841675	0.841675	0.841675	1	1	18	0	0	0.163079	0.517913	0.163079	0.517913	0	0.892228	0.000001	0.892228	0.000001	0	0	0.776734	0.776734	0.000208	0.000208	10	569
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	0.810373	0.810373	0.810373	1	1	18	0	0	0.245854	0.325414	0.245854	0.325414	0	0.862463	0.000004	0.862463	0.000004	0	0	0.776734	0.776734	0.000846	0.000846	10	576
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	0.773499	0.773499	0.773499	1	1	18	0	0	0.353075	0.15066	0.353075	0.15066	0	0.808688	0.000049	0.808688	0.000049	0	0	0.630914	0.630914	0.005126	0.005126	10	584
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82;f__;g__	0.848651	0.848651	0.848651	1	1	18	0	0	0.34078	0.166403	0.34078	0.166403	0	0.879793	0.000001	0.879793	0.000001	0	0	0.661265	0.661265	0.000393	0.000393	10	607
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__AKAU3564;f__;g__	0.815127	0.815127	0.815127	1	1	18	0	0	0.562928	0.015003	0.562928	0.015003	0	0.843849	0.000011	0.843849	0.000011	0	0	0.145718	0.145718	0.001711	0.001711	10	612
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MSBL9;f__;g__	0.774563	0.774563	0.774563	1	1	18	0	0	0.39516	0.104585	0.39516	0.104585	0	0.812435	0.000042	0.812435	0.000042	0	0	0.521226	0.521226	0.00462	0.00462	10	616
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.863068	0.863068	0.863068	1	1	18	0	0	0.593192	0.009463	0.593192	0.009463	0	0.857665	0.000005	0.857665	0.000005	0	0	0.104708	0.104708	0.001027	0.001027	10	642
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	0.722255	0.722255	0.722255	1	1	18	0	0	0.262265	0.293094	0.262265	0.293094	0	0.738068	0.000471	0.738068	0.000471	0	0	0.776734	0.776734	0.02411	0.02411	10	678
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__	0.792967	0.792967	0.792967	1	1	18	0	0	0.245346	0.326447	0.245346	0.326447	0	0.845917	0.00001	0.845917	0.00001	0	0	0.776734	0.776734	0.001582	0.001582	10	737
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	0.777211	0.777211	0.777211	1	1	18	0	0	0.786323	0.000109	0.786323	0.000109	0	0.748709	0.00035	0.748709	0.00035	0	0	0.00359	0.00359	0.019779	0.019779	10	753
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter	0.842801	0.842801	0.842801	1	1	18	0	0	0.434544	0.071542	0.434544	0.071542	0	0.880043	0.000001	0.880043	0.000001	0	0	0.417629	0.417629	0.000387	0.000387	10	773
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax	0.811378	0.811378	0.811378	1	1	18	0	0	0.903279	0	0.903279	0	0	0.812097	0.000043	0.812097	0.000043	0	0	0.00003	0.00003	0.004666	0.004666	10	774
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae;g__Gallionella	0.754506	0.754506	0.754506	1	1	18	0	0	0.376344	0.123731	0.376344	0.123731	0	0.798032	0.000072	0.798032	0.000072	0	0	0.571166	0.571166	0.00672	0.00672	10	787
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera	0.802892	0.802892	0.802892	1	1	18	0	0	0.165767	0.510941	0.165767	0.510941	0	0.834715	0.000016	0.834715	0.000016	0	0	0.776734	0.776734	0.002298	0.002298	10	795
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;Other	0.760002	0.760002	0.760002	1	1	18	0	0	0.198464	0.42984	0.198464	0.42984	0	0.755948	0.000284	0.755948	0.000284	0	0	0.776734	0.776734	0.017221	0.017221	10	807
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__KD1-23	0.693569	0.693569	0.693569	1	1	13	0	0	0.711905	0.00092	0.711905	0.00092	0	0.633931	0.004726	0.633931	0.004726	0	0	0.018766	0.018766	0.096029	0.096029	10	816
