X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
k__Bacteria;p__PAUC34f,k__Bacteria;p__GN02,0.10218,0.051572453,0.0,0.10218,2.0,0.2249612
k__Bacteria;p__WPS-2,k__Bacteria;p__NC10,0.10218,0.08171664,0.0,0.10218,2.0,0.14305018
k__Bacteria;p__WS2,k__Bacteria;p__BRC1,0.10218,0.10204223,0.0,0.10218,2.0,-0.011737454
k__Bacteria;p__WS2,k__Bacteria;p__NC10,0.10218,0.048916288,0.0,0.10218,2.0,-0.23078932
k__Bacteria;p__WS2,k__Bacteria;p__OP3,0.10218,-0.006751761,0.0,0.10218,2.0,0.3300481
k__Bacteria;p__WS2,k__Bacteria;p__Tenericutes,0.10218,0.09213793,0.0,0.10218,2.0,0.10021011
k__Bacteria;p__WWE1,k__Bacteria;p__GN04,0.10218,-0.056092538,0.0,0.10218,2.0,0.3978348
k__Bacteria;p__WWE1,k__Bacteria;p__Nitrospirae,0.10218,0.09502831,0.0,0.10218,2.0,-0.08456763
k__Bacteria;p__[Caldithrix],k__Bacteria;p__PAUC34f,0.10218,0.081144944,0.0,0.10218,2.0,0.14503467
k__Bacteria;p__[Thermi],k__Bacteria;p__AD3,0.10218,0.096263565,0.0,0.10218,2.0,-0.07691833
k__Bacteria;p__[Thermi],k__Bacteria;p__Armatimonadetes,0.10218,0.081324406,0.0,0.10218,2.0,0.14441465
k__Bacteria;p__[Thermi],k__Bacteria;p__GN04,0.10218,-0.15541252,0.0,0.10218,2.0,0.50753576
k__Bacteria;p__[Thermi],k__Bacteria;p__Planctomycetes,0.10218,0.10104121,0.0,0.10218,2.0,-0.03374593
k__Bacteria;p__[Thermi],k__Bacteria;p__WPS-2,0.10218,0.100834586,0.0,0.10218,2.0,-0.036679797
PD_Avg,k__Bacteria;p__Nitrospirae,0.10218,0.053903658,0.0,0.10218,2.0,-0.21971877
OrganicMatter_500,k__Bacteria;p__Nitrospirae,0.10218,-0.096778445,0.0,0.10218,2.0,0.44604757
NO3N_ppm,k__Bacteria;p__PAUC34f,0.10218,0.088344716,0.0,0.10218,2.0,-0.11762347
NO3N_ppm,k__Bacteria;p__WS2,0.10218,-0.012874678,0.0,0.10218,2.0,0.3391971
NH4N.ppm,k__Bacteria;p__NC10,0.10218,0.09406326,0.0,0.10218,2.0,-0.09009294
NH4N.ppm,k__Bacteria;p__OctSpA1-106,0.10218,0.05570394,0.0,0.10218,2.0,-0.21558306
pH,k__Bacteria;p__NC10,0.10218,0.09603944,0.0,0.10218,2.0,-0.07836171
pH,k__Bacteria;p__[Caldithrix],0.10218,0.09361186,0.0,0.10218,2.0,-0.09256425
SulfateSulfur_ppm,k__Bacteria;p__WPS-2,0.10218,0.07157624,0.0,0.10218,2.0,0.1749393
SulfateSulfur_ppm,k__Bacteria;p__[Thermi],0.10218,-0.1807076,0.0,0.10218,2.0,0.5318718
K_ppm,k__Bacteria;p__,0.10218,0.10194588,0.0,0.10218,2.0,-0.015300983
K_ppm,k__Bacteria;p__Armatimonadetes,0.10218,0.08627756,0.0,0.10218,2.0,0.12610486
K_ppm,k__Bacteria;p__Chloroflexi,0.10218,0.09642104,0.0,0.10218,2.0,0.07588781
K_ppm,k__Bacteria;p__LD1,0.10218,0.06376254,0.0,0.10218,2.0,-0.19600372
K_ppm,k__Bacteria;p__OD1,0.10218,0.09516256,0.0,0.10218,2.0,0.08377012
K_ppm,k__Bacteria;p__WPS-2,0.10218,0.0045968443,0.0,0.10218,2.0,-0.31238303
K_ppm,k__Bacteria;p__[Thermi],0.10218,0.09679997,0.0,0.10218,2.0,-0.07334869
Ca_ppm,k__Bacteria;p__NC10,0.10218,0.053929463,0.0,0.10218,2.0,-0.21966004
Ca_ppm,k__Bacteria;p__PAUC34f,0.10218,0.09628311,0.0,0.10218,2.0,-0.07679122
Iron_ppm,k__Bacteria;p__NC10,0.10218,0.09693079,0.0,0.10218,2.0,-0.072451435
k__Bacteria;p__Planctomycetes,k__Bacteria;p__BRC1,0.09774,0.09428383,0.0,0.09774,2.0,0.05878923
k__Bacteria;p__TM7,k__Bacteria;p__GAL15,0.09774,0.096804164,0.0,0.09774,2.0,-0.030591495
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__FBP,0.09774,0.09755629,0.0,0.09774,2.0,-0.013553906
k__Bacteria;p__WPS-2,k__Bacteria;p__Lentisphaerae,0.09774,0.08194775,0.0,0.09774,2.0,0.12566723
k__Bacteria;p__WS2,k__Bacteria;p__Lentisphaerae,0.09774,0.05174367,0.0,0.09774,2.0,0.21446756
Ca_ppm,k__Bacteria;p__Verrucomicrobia,0.09774,0.053479496,0.0,0.09774,2.0,-0.2103818
k__Bacteria;p__Armatimonadetes,k__Bacteria;Other,0.09288,-0.015721217,0.0,0.09288,2.0,0.329547
k__Bacteria;p__Spirochaetes,k__Bacteria;Other,0.09288,0.06508419,0.0,0.09288,2.0,-0.16672076
k__Bacteria;p__WPS-2,k__Bacteria;Other,0.09288,0.09235241,0.0,0.09288,2.0,-0.022969365
k__Bacteria;p__WWE1,k__Bacteria;Other,0.09288,0.051129214,0.0,0.09288,2.0,-0.2043301
k__Bacteria;p__WWE1,k__Bacteria;p__Acidobacteria,0.09288,0.09102865,0.0,0.09288,2.0,-0.04302728
k__Bacteria;p__WWE1,k__Bacteria;p__Armatimonadetes,0.09288,0.08656724,0.0,0.09288,2.0,-0.079452924
k__Bacteria;p__WWE1,k__Bacteria;p__Bacteroidetes,0.09288,0.084960595,0.0,0.09288,2.0,-0.08899107
k__Bacteria;p__WWE1,k__Bacteria;p__FCPU426,0.09288,0.0784896,0.0,0.09288,2.0,-0.119959995
k__Bacteria;p__WWE1,k__Bacteria;p__SBR1093,0.09288,0.09050009,0.0,0.09288,2.0,0.048784405
OrganicMatter_500,k__Bacteria;p__WWE1,0.09288,0.07529143,0.0,0.09288,2.0,-0.1326219
NH4N.ppm,k__Bacteria;p__WWE1,0.09288,0.07501908,0.0,0.09288,2.0,-0.13364479
Iron_ppm,k__Bacteria;p__WWE1,0.09288,0.06763555,0.0,0.09288,2.0,-0.15888503
k__Bacteria;p__WS3,k__Bacteria;p__BHI80-139,0.09286,-0.062039018,0.0,0.09286,2.0,0.39357212
k__Bacteria;p__WS3,k__Bacteria;p__Firmicutes,0.09286,-0.053307638,0.0,0.09286,2.0,0.38231876
k__Bacteria;p__WS3,k__Bacteria;p__GAL15,0.09286,0.0077639073,0.0,0.09286,2.0,0.29171234
k__Bacteria;p__WS3,k__Bacteria;p__Lentisphaerae,0.09286,0.08790066,0.0,0.09286,2.0,-0.07042257
k__Bacteria;p__WS3,k__Bacteria;p__NC10,0.09286,-0.0025918037,0.0,0.09286,2.0,0.30895275
k__Bacteria;p__WS3,k__Bacteria;p__PAUC34f,0.09286,-0.07493606,0.0,0.09286,2.0,0.40962917
k__Bacteria;p__WS3,k__Bacteria;p__SC4,0.09286,0.0071923286,0.0,0.09286,2.0,0.2926904
k__Bacteria;p__WS3,k__Bacteria;p__TM6,0.09286,0.07411751,0.0,0.09286,2.0,-0.1369032
Richness_Avg,k__Bacteria;p__WS3,0.09286,-0.07989648,0.0,0.09286,2.0,0.41563985
OrganicMatter_500,k__Bacteria;p__WS3,0.09286,0.083865486,0.0,0.09286,2.0,0.09483942
K_ppm,k__Bacteria;p__WS3,0.09286,0.039227057,0.0,0.09286,2.0,-0.23158787
k__Bacteria;p__NC10,k__Bacteria;p__Actinobacteria,0.09233,0.0027708337,0.0,0.09233,2.0,-0.29926437
k__Bacteria;p__NC10,k__Bacteria;p__GOUTA4,0.09233,-0.03831803,0.0,0.09233,2.0,0.36145267
k__Bacteria;p__NC10,k__Bacteria;p__LD1,0.09233,-0.06258013,0.0,0.09233,2.0,0.39358625
k__Bacteria;p__OD1,k__Bacteria;p__NC10,0.09233,-0.07548087,0.0,0.09233,2.0,0.40964726
k__Bacteria;p__PAUC34f,k__Bacteria;p__Armatimonadetes,0.09233,0.026536264,0.0,0.09233,2.0,0.2565029
k__Bacteria;p__PAUC34f,k__Bacteria;p__Cyanobacteria,0.09233,0.05054637,0.0,0.09233,2.0,-0.20441045
k__Bacteria;p__PAUC34f,k__Bacteria;p__Gemmatimonadetes,0.09233,-0.14645559,0.0,0.09233,2.0,0.4886569
k__Bacteria;p__SBR1093,k__Bacteria;p__PAUC34f,0.09233,-0.12769133,0.0,0.09233,2.0,0.46906433
k__Bacteria;p__WS4,k__Bacteria;p__NC10,0.09233,-0.09713981,0.0,0.09233,2.0,0.4352813
pH,k__Bacteria;p__PAUC34f,0.09233,0.086862236,0.0,0.09233,2.0,-0.07394434
SulfateSulfur_ppm,k__Bacteria;p__NC10,0.09233,0.046207264,0.0,0.09233,2.0,0.21476205
Fe_ppm,k__Bacteria;p__NC10,0.09233,-0.02253323,0.0,0.09233,2.0,0.33891478
k__Bacteria;p__GN04,k__Bacteria;p__Fibrobacteres,0.09109,0.02452676,0.0,0.09109,2.0,-0.25799853
k__Bacteria;p__Nitrospirae,k__Bacteria;p__LD1,0.09109,-0.038890697,0.0,0.09109,2.0,0.36052835
k__Bacteria;p__TM7,k__Bacteria;p__Nitrospirae,0.09109,0.025716297,0.0,0.09109,2.0,-0.25568283
k__Bacteria;p__[Caldithrix],k__Archaea;p__[Parvarchaeota],0.09109,0.040395197,0.0,0.09109,2.0,-0.22515507
Richness_Avg,k__Bacteria;p__[Thermi],0.09109,-0.49007604,0.0,0.09109,2.0,0.76234245
NH4N.ppm,k__Bacteria;p__SBR1093,0.09109,-0.05356487,0.0,0.09109,2.0,-0.3803352
k__Bacteria;p__GAL15,k__Bacteria;p__AD3,0.08715,0.06901361,0.0,0.08715,2.0,-0.1346714
k__Bacteria;p__Lentisphaerae,k__Archaea;p__Crenarchaeota,0.08715,0.07098986,0.0,0.08715,2.0,-0.12712252
k__Bacteria;p__Lentisphaerae,k__Archaea;p__[Parvarchaeota],0.08715,0.08092812,0.0,0.08715,2.0,-0.0788789
k__Bacteria;p__Lentisphaerae,k__Bacteria;p__AD3,0.08715,0.06901361,0.0,0.08715,2.0,-0.1346714
k__Bacteria;p__Lentisphaerae,k__Bacteria;p__Acidobacteria,0.08715,0.08712166,0.0,0.08715,2.0,-0.00532387
k__Bacteria;p__Lentisphaerae,k__Bacteria;p__LD1,0.08715,0.08432562,0.0,0.08715,2.0,-0.0531449
k__Bacteria;p__Spirochaetes,k__Bacteria;p__GAL15,0.08715,0.08461223,0.0,0.08715,2.0,-0.050376337
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__Bacteroidetes,0.08715,-0.08800051,0.0,0.08715,2.0,0.41850987
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__GAL15,0.08715,0.06380114,0.0,0.08715,2.0,-0.15280335
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__Lentisphaerae,0.08715,0.06380114,0.0,0.08715,2.0,-0.15280335
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__Planctomycetes,0.08715,0.057687305,0.0,0.08715,2.0,-0.17164701
k__Bacteria;p__WPS-2,k__Bacteria;p__Verrucomicrobia,0.08715,0.08559057,0.0,0.08715,2.0,0.03948965
k__Bacteria;p__WS2,k__Bacteria;p__Verrucomicrobia,0.08715,0.082470775,0.0,0.08715,2.0,0.06840484
k__Bacteria;p__WS4,k__Bacteria;p__Planctomycetes,0.08715,0.07938661,0.0,0.08715,2.0,-0.08811012
k__Bacteria;p__WS4,k__Bacteria;p__Verrucomicrobia,0.08715,0.079019055,0.0,0.08715,2.0,0.090171754
k__Bacteria;p__[Caldithrix],k__Bacteria;p__Lentisphaerae,0.08715,-0.0028281584,0.0,0.08715,2.0,0.2999636
K_ppm,k__Bacteria;p__Verrucomicrobia,0.08715,-0.09234897,0.0,0.08715,2.0,0.42367318
Ca_ppm,k__Bacteria;p__GAL15,0.08715,0.07536934,0.0,0.08715,2.0,-0.10853874
Ca_ppm,k__Bacteria;p__Planctomycetes,0.08715,0.08135808,0.0,0.08715,2.0,-0.07610466
k__Bacteria;p__BHI80-139,k__Archaea;p__Crenarchaeota,0.08643,-0.0018607304,0.0,0.08643,2.0,0.29713756
k__Bacteria;p__Elusimicrobia,k__Bacteria;p__Chlorobi,0.08643,0.08214389,0.0,0.08643,2.0,0.06546841
k__Bacteria;p__Firmicutes,k__Bacteria;p__AD3,0.08643,0.06451908,0.0,0.08643,2.0,0.14802338
k__Bacteria;p__Fusobacteria,k__Bacteria;p__BHI80-139,0.08643,0.009448804,0.0,0.08643,2.0,0.27745485
k__Bacteria;p__SBR1093,k__Bacteria;p__BHI80-139,0.08643,-0.11303124,0.0,0.08643,2.0,0.44661084
k__Bacteria;p__SC4,k__Bacteria;p__GN02,0.08643,0.08227651,0.0,0.08643,2.0,0.06444759
k__Bacteria;p__Spirochaetes,k__Bacteria;p__Chlamydiae,0.08643,0.019435756,0.0,0.08643,2.0,0.25883245
k__Bacteria;p__Spirochaetes,k__Bacteria;p__FBP,0.08643,0.039539836,0.0,0.08643,2.0,-0.21654136
k__Bacteria;p__WS2,k__Bacteria;p__Fibrobacteres,0.08643,0.042087704,0.0,0.08643,2.0,-0.2105761
k__Bacteria;p__WS4,k__Bacteria;p__OP11,0.08643,0.06347348,0.0,0.08643,2.0,0.15151408
k__Bacteria;p__WS5,k__Bacteria;p__AD3,0.08643,0.0803815,0.0,0.08643,2.0,-0.07777212
k__Bacteria;p__[Caldithrix],k__Bacteria;p__Armatimonadetes,0.08643,0.08073431,0.0,0.08643,2.0,0.07546976
k__Bacteria;p__[Caldithrix],k__Bacteria;p__GN02,0.08643,0.05730372,0.0,0.08643,2.0,-0.17066424
k__Bacteria;p__[Caldithrix],k__Bacteria;p__WS1,0.08643,0.028506346,0.0,0.08643,2.0,-0.24067333
Richness_Avg,k__Bacteria;p__Elusimicrobia,0.08643,0.086335875,0.0,0.08643,2.0,-0.00970153
Temperature,k__Bacteria;p__[Caldithrix],0.08643,0.04176584,0.0,0.08643,2.0,0.21133897
NO3N_ppm,Richness_Avg,0.08643,0.075709246,0.0,0.08643,2.0,-0.103541054
pH,k__Bacteria;p__OctSpA1-106,0.08643,0.045863915,0.0,0.08643,2.0,-0.20141023
Iron_ppm,PD_Avg,0.08643,-0.030659385,0.0,0.08643,2.0,-0.34218326
Iron_ppm,Ca_ppm,0.08643,0.075210854,0.0,0.08643,2.0,0.10592045
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__Actinobacteria,0.08572,0.06991171,0.0,0.08572,2.0,-0.12573104
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__Armatimonadetes,0.08572,0.016569696,0.0,0.08572,2.0,0.26296446
k__Bacteria;p__Gemmatimonadetes,k__Bacteria;p__AD3,0.08523,0.08496517,0.0,0.08523,2.0,0.016273573
k__Bacteria;p__NKB19,k__Bacteria;p__AD3,0.08523,0.08419922,0.0,0.08523,2.0,0.032105815
k__Bacteria;p__OD1,k__Bacteria;p__AD3,0.08523,0.07314456,0.0,0.08523,2.0,0.109933786
k__Bacteria;p__PAUC34f,k__Bacteria;p__AD3,0.08523,0.07826103,0.0,0.08523,2.0,-0.083480336
k__Bacteria;p__PAUC34f,k__Bacteria;p__OctSpA1-106,0.08523,0.08386123,0.0,0.08523,2.0,-0.036996853
k__Bacteria;p__TM6,k__Bacteria;p__PAUC34f,0.08523,0.07713247,0.0,0.08523,2.0,-0.08998628
k__Bacteria;p__WS4,k__Bacteria;p__PAUC34f,0.08523,0.08466573,0.0,0.08523,2.0,-0.023754375
K_ppm,k__Bacteria;p__NC10,0.08523,0.072195485,0.0,0.08523,2.0,-0.11416881
Fe_ppm,k__Bacteria;p__PAUC34f,0.08523,0.04610669,0.0,0.08523,2.0,0.19779614
k__Bacteria;p__BRC1,k__Bacteria;Other,0.08179,0.081601895,0.0,0.08179,2.0,-0.013715185
Ca_ppm,k__Bacteria;p__WS3,0.08073,0.07457225,0.0,0.08073,2.0,-0.07847133
k__Bacteria;p__GN04,k__Bacteria;p__BRC1,0.07945,0.075087205,0.0,0.07945,2.0,0.06605141
k__Bacteria;p__GN04,k__Bacteria;p__Chlorobi,0.07945,0.046717238,0.0,0.07945,2.0,-0.18092197
k__Bacteria;p__LD1,k__Bacteria;Other,0.07945,0.07774902,0.0,0.07945,2.0,0.041242845
k__Bacteria;p__WS2,k__Bacteria;p__Actinobacteria,0.07945,0.042514544,0.0,0.07945,2.0,-0.19218598
k__Bacteria;p__WWE1,k__Bacteria;p__TM6,0.07945,0.07747269,0.0,0.07945,2.0,-0.044466924
k__Bacteria;p__WWE1,k__Bacteria;p__WS4,0.07945,0.071884595,0.0,0.07945,2.0,-0.08697932
k__Bacteria;p__[Caldithrix],k__Bacteria;p__Proteobacteria,0.07945,0.07099785,0.0,0.07945,2.0,0.09193554
k__Bacteria;p__[Caldithrix],k__Bacteria;p__WS2,0.07945,0.036969498,0.0,0.07945,2.0,0.20610797
SulfateSulfur_ppm,k__Bacteria;p__FCPU426,0.07945,0.06565172,0.0,0.07945,2.0,0.117466055
K_ppm,k__Bacteria;p__BRC1,0.07945,0.03764735,0.0,0.07945,2.0,-0.20445696
Iron_ppm,k__Bacteria;p__GN04,0.07945,0.046421092,0.0,0.07945,2.0,-0.18173856
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__AD3,0.07944,0.06767029,0.0,0.07944,2.0,-0.10848826
k__Bacteria;p__GN04,k__Archaea;p__Crenarchaeota,0.07727,0.06438277,0.0,0.07727,2.0,-0.113521956
k__Bacteria;p__WS3,k__Bacteria;p__TM7,0.07278,0.072722904,0.0,0.07278,2.0,-0.007556097
k__Bacteria;p__[Caldithrix],k__Bacteria;p__,0.07278,-0.0072285086,0.0,0.07278,2.0,0.28285775
NO3N_ppm,k__Bacteria;p__[Caldithrix],0.07278,0.06535596,0.0,0.07278,2.0,-0.086162895
K_ppm,k__Bacteria;p__FBP,0.07278,0.066523895,0.0,0.07278,2.0,-0.07909551
k__Bacteria;p__[Caldithrix],k__Bacteria;p__Tenericutes,0.0714,-0.007404454,0.0,0.0714,2.0,0.2807213
k__Bacteria;p__[Thermi],k__Archaea;p__Euryarchaeota,0.0714,0.0041927844,0.0,0.0714,2.0,-0.25924355
NH4N.ppm,k__Bacteria;p__WS3,0.0714,0.0533736,0.0,0.0714,2.0,-0.13426243
k__Bacteria;p__PAUC34f,k__Bacteria;p__OP11,0.06991,0.0695987,0.0,0.06991,2.0,-0.017643597
k__Bacteria;p__WS3,k__Bacteria;p__FBP,0.06991,0.050761648,0.0,0.06991,2.0,-0.13837756
k__Bacteria;p__WS3,k__Bacteria;p__Planctomycetes,0.06991,0.06362362,0.0,0.06991,2.0,-0.07928668
Iron_ppm,k__Bacteria;p__PAUC34f,0.06991,0.059512775,0.0,0.06991,2.0,-0.10196677
Iron_ppm,k__Bacteria;p__WS3,0.06991,0.04673773,0.0,0.06991,2.0,-0.15222439
k__Bacteria;p__GAL15,k__Bacteria;p__FCPU426,0.06804,0.06447723,0.0,0.06804,2.0,0.05968894
k__Bacteria;p__GAL15,k__Bacteria;p__Fusobacteria,0.06804,0.042376813,0.0,0.06804,2.0,0.16019733
k__Bacteria;p__Lentisphaerae,k__Bacteria;p__Chlamydiae,0.06804,0.045061264,0.0,0.06804,2.0,0.15158738
k__Bacteria;p__Lentisphaerae,k__Bacteria;p__Chloroflexi,0.06804,0.06695774,0.0,0.06804,2.0,0.03289771
k__Bacteria;p__OP11,k__Bacteria;p__GAL15,0.06804,0.06568581,0.0,0.06804,2.0,-0.048520032
k__Bacteria;p__Planctomycetes,k__Bacteria;p__Firmicutes,0.06804,0.06458495,0.0,0.06804,2.0,-0.058779687
k__Bacteria;p__WPS-2,k__Bacteria;p__GAL15,0.06804,0.04192964,0.0,0.06804,2.0,-0.161587
NO3N_ppm,k__Bacteria;p__WS3,0.06804,0.06403267,0.0,0.06804,2.0,-0.063303486
k__Bacteria;p__Proteobacteria,k__Bacteria;p__Nitrospirae,0.06795,0.0673052,0.0,0.06795,2.0,0.025393039
k__Bacteria;p__TM7,k__Bacteria;p__GN04,0.06795,0.054292638,0.0,0.06795,2.0,-0.116864726
k__Bacteria;p__[Thermi],k__Bacteria;p__Lentisphaerae,0.06795,0.058721993,0.0,0.06795,2.0,0.096062526
k__Bacteria;p__[Thermi],k__Bacteria;p__SC4,0.06795,-0.099244885,0.0,0.06795,2.0,0.40889472
k__Bacteria;p__[Thermi],k__Bacteria;p__WS2,0.06795,-0.09385342,0.0,0.06795,2.0,0.40224797
PD_Avg,k__Bacteria;p__GOUTA4,0.06795,0.06524974,0.0,0.06795,2.0,0.051964037
NH4N.ppm,k__Bacteria;p__OD1,0.06795,0.03451585,0.0,0.06795,2.0,-0.18285008
pH,k__Bacteria;p__WS2,0.06795,0.019389756,0.0,0.06795,2.0,-0.2203639
SulfateSulfur_ppm,k__Bacteria;p__Verrucomicrobia,0.06795,0.029775728,0.0,0.06795,2.0,-0.19538239
K_ppm,k__Bacteria;p__GN04,0.06795,0.067941695,0.0,0.06795,2.0,-0.0028817474
K_ppm,k__Bacteria;p__Lentisphaerae,0.06795,0.05584554,0.0,0.06795,2.0,-0.11002029
K_ppm,k__Bacteria;p__Tenericutes,0.06795,0.050336815,0.0,0.06795,2.0,-0.13271469
k__Bacteria;Other,k__Archaea;p__Crenarchaeota,0.067,0.051887006,0.0,0.067,2.0,-0.12293493
k__Bacteria;p__Firmicutes,k__Bacteria;Other,0.067,0.059251137,0.0,0.067,2.0,-0.08802764
k__Bacteria;p__GAL15,k__Bacteria;p__Armatimonadetes,0.067,0.010742385,0.0,0.067,2.0,0.23718688
k__Bacteria;p__GAL15,k__Bacteria;p__FBP,0.067,0.030454706,0.0,0.067,2.0,-0.19116823
k__Bacteria;p__Lentisphaerae,k__Bacteria;p__Gemmatimonadetes,0.067,0.035020046,0.0,0.067,2.0,-0.1788294
k__Bacteria;p__OctSpA1-106,k__Bacteria;Other,0.067,0.05096283,0.0,0.067,2.0,0.12663795
k__Bacteria;p__Planctomycetes,k__Bacteria;Other,0.067,0.036524974,0.0,0.067,2.0,-0.17457098
k__Bacteria;p__Planctomycetes,k__Bacteria;p__Chlorobi,0.067,0.057807982,0.0,0.067,2.0,-0.095875025
k__Bacteria;p__Planctomycetes,k__Bacteria;p__Chloroflexi,0.067,0.06089067,0.0,0.067,2.0,-0.078162216
k__Bacteria;p__SC4,k__Bacteria;p__Lentisphaerae,0.067,0.034812097,0.0,0.067,2.0,-0.17940988
k__Bacteria;p__TM7,k__Bacteria;p__Planctomycetes,0.067,0.065929696,0.0,0.067,2.0,-0.03271549
k__Bacteria;p__WS1,k__Bacteria;Other,0.067,0.05629543,0.0,0.067,2.0,-0.10346291
k__Bacteria;p__WWE1,k__Bacteria;p__Actinobacteria,0.067,0.06650635,0.0,0.067,2.0,-0.02221827
k__Bacteria;p__WWE1,k__Bacteria;p__FBP,0.067,0.06313528,0.0,0.067,2.0,-0.06216686
k__Bacteria;p__WWE1,k__Bacteria;p__GAL15,0.067,0.03084632,0.0,0.067,2.0,-0.19014122
k__Bacteria;p__WWE1,k__Bacteria;p__Lentisphaerae,0.067,0.03084632,0.0,0.067,2.0,-0.19014122
k__Bacteria;p__[Caldithrix],k__Bacteria;p__GAL15,0.067,0.06619038,0.0,0.067,2.0,0.028453862
NH4N.ppm,k__Bacteria;p__Planctomycetes,0.067,0.0575279,0.0,0.067,2.0,-0.09732473
Mg_ppm,k__Bacteria;p__Planctomycetes,0.067,0.055807587,0.0,0.067,2.0,-0.105794206
k__Bacteria;p__Firmicutes,k__Bacteria;p__BRC1,0.05791,0.05780468,0.0,0.05791,2.0,0.010262464
k__Bacteria;p__GAL15,k__Bacteria;p__BRC1,0.05791,0.05668828,0.0,0.05791,2.0,-0.034953095
k__Bacteria;p__GOUTA4,k__Bacteria;p__BRC1,0.05791,0.0112647,0.0,0.05791,2.0,-0.21597522
k__Bacteria;p__Gemmatimonadetes,k__Archaea;p__Euryarchaeota,0.05791,0.014835216,0.0,0.05791,2.0,-0.20754465
k__Bacteria;p__Gemmatimonadetes,k__Bacteria;p__GAL15,0.05791,-0.10378158,0.0,0.05791,2.0,0.4021089
k__Bacteria;p__LD1,k__Bacteria;p__GAL15,0.05791,-0.017299403,0.0,0.05791,2.0,0.27424332
k__Bacteria;p__Lentisphaerae,k__Bacteria;p__BRC1,0.05791,0.057203863,0.0,0.05791,2.0,-0.026573222
k__Bacteria;p__NC10,k__Bacteria;p__,0.05791,0.0487276,0.0,0.05791,2.0,0.09582483
k__Bacteria;p__NC10,k__Bacteria;p__Acidobacteria,0.05791,0.04575447,0.0,0.05791,2.0,-0.11025211
k__Bacteria;p__NC10,k__Bacteria;p__Armatimonadetes,0.05791,0.053164877,0.0,0.05791,2.0,0.06888484
k__Bacteria;p__OP3,k__Archaea;p__Crenarchaeota,0.05791,0.0572257,0.0,0.05791,2.0,0.026159124
k__Bacteria;p__OP3,k__Bacteria;p__GAL15,0.05791,-0.1351094,0.0,0.05791,2.0,0.43933973
k__Bacteria;p__PAUC34f,k__Bacteria;p__Chlamydiae,0.05791,0.0037954673,0.0,0.05791,2.0,0.2326253
k__Bacteria;p__PAUC34f,k__Bacteria;p__LD1,0.05791,-0.0596657,0.0,0.05791,2.0,0.34289312
k__Bacteria;p__SC4,k__Bacteria;p__Nitrospirae,0.05791,-0.1500051,0.0,0.05791,2.0,0.45597708
k__Bacteria;p__Spirochaetes,k__Archaea;p__Crenarchaeota,0.05791,0.05369468,0.0,0.05791,2.0,-0.06492548
k__Bacteria;p__Spirochaetes,k__Bacteria;p__AD3,0.05791,-0.10848975,0.0,0.05791,2.0,0.40792125
k__Bacteria;p__Spirochaetes,k__Bacteria;p__PAUC34f,0.05791,0.057908744,0.0,0.05791,2.0,0.0011207751
k__Bacteria;p__TM6,k__Bacteria;p__Chloroflexi,0.05791,0.034419388,0.0,0.05791,2.0,-0.15326647
k__Bacteria;p__TM6,k__Bacteria;p__Gemmatimonadetes,0.05791,0.055493668,0.0,0.05791,2.0,-0.049156193
k__Bacteria;p__Tenericutes,k__Bacteria;Other,0.05791,-0.010036055,0.0,0.05791,2.0,0.26066464
k__Bacteria;p__Tenericutes,k__Bacteria;p__Chloroflexi,0.05791,0.057736184,0.0,0.05791,2.0,-0.013183861
k__Bacteria;p__Tenericutes,k__Bacteria;p__Nitrospirae,0.05791,0.023304716,0.0,0.05791,2.0,-0.18602495
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__FCPU426,0.05791,0.024792455,0.0,0.05791,2.0,0.18198226
k__Bacteria;p__Verrucomicrobia,k__Bacteria;p__Spirochaetes,0.05791,0.01780704,0.0,0.05791,2.0,-0.20025723
k__Bacteria;p__WPS-2,k__Bacteria;p__Actinobacteria,0.05791,0.0122188255,0.0,0.05791,2.0,-0.21375494
k__Bacteria;p__WPS-2,k__Bacteria;p__Spirochaetes,0.05791,0.03216646,0.0,0.05791,2.0,-0.16044794
k__Bacteria;p__WS1,k__Bacteria;p__OP3,0.05791,0.0373657,0.0,0.05791,2.0,-0.14333282
Richness_Avg,k__Archaea;p__Crenarchaeota,0.05791,-0.032481287,0.0,0.05791,2.0,0.30065143
Richness_Avg,k__Bacteria;p__Actinobacteria,0.05791,-0.26904905,0.0,0.05791,2.0,-0.57180333
Richness_Avg,k__Bacteria;p__Verrucomicrobia,0.05791,0.048461765,0.0,0.05791,2.0,-0.09720203
Temperature,k__Bacteria;p__Nitrospirae,0.05791,0.040609796,0.0,0.05791,2.0,-0.13153024
OrganicMatter_500,k__Bacteria;p__Lentisphaerae,0.05791,0.052870017,0.0,0.05791,2.0,-0.07099283
