X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.58197	0.26148215	0	0.58197	2	0.56611645	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.58197	0.25370353	0	0.58197	2	0.5729454	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.58197	0.26160568	0	0.58197	2	0.5660073	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12	0.58197	-0.027646422	0	0.58197	2	0.78077936	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10	0.58197	0.36420202	0	0.58197	2	-0.46665612	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__P2-11E;o__	0.58197	0.291513	0	0.58197	2	-0.5389406	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__S085;o__	0.58197	0.17783293	0	0.58197	2	0.63571775	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.58197	0.053511858	0	0.58197	2	0.72695124	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885	0.58197	0.14295438	0	0.58197	2	0.6625825	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1	0.58197	0.23242342	0	0.58197	2	0.5912246	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	0.58197	-0.05724418	0	0.58197	2	0.7995087	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	0.58197	0.3777667	0	0.58197	2	0.45188856	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	0.58197	0.20337325	0	0.58197	2	0.61530215	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Planctomycetes;c__OM190;o__	0.58197	0.2474989	0	0.58197	2	0.57833475	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a	0.58197	0.23619816	0	0.58197	2	0.58802366	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__SHA-43	0.58197	0.22522855	0	0.58197	2	0.59727836	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__;o__	0.58197	0.24173048	0	0.58197	2	0.58330053	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales	0.58197	0.11264598	0	0.58197	2	0.68507224	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.58197	-0.05821222	0	0.58197	2	0.80011386	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84	0.58197	0.28796765	0	0.58197	2	0.5422198	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales	0.58197	0.25803116	0	0.58197	2	0.5691562	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.58197	0.27517948	0	0.58197	2	0.5538867	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__RCP1-48	0.58197	0.4279015	0	0.58197	2	0.39251554	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.58197	0.45087874	0	0.58197	2	0.36206523	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Chlamydiae;c__Chlamydiia;Other	0.58197	0.2416651	0	0.58197	2	0.58335656	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL	0.58197	0.37207082	0	0.58197	2	0.45814753	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__OctSpA1-106;c__;o__	0.58197	0.36063415	0	0.58197	2	0.47046342	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8	0.58197	0.34350047	0	0.58197	2	0.4883334	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Planctomycetes;c__[Brocadiae];o__Brocadiales	0.58197	0.3150854	0	0.58197	2	0.5166087	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93	0.58197	-0.01903671	0	0.58197	2	0.7752462	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	0.58197	0.23545274	0	0.58197	2	0.58865714	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853	0.58197	0.06709224	0	0.58197	2	0.7175498	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	0.58197	0.38464788	0	0.58197	2	0.44420952	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Proteobacteria;c__TA18;o__CV90	k__Bacteria;p__GN04;c__MSB-5A5;o__	0.58197	0.14961666	0	0.58197	2	0.6575358	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__SC4;c__;o__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__SHA-43	0.58197	0.5489094	0	0.58197	2	-0.18182552	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.58197	0.28741622	0	0.58197	2	0.54272807	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.58197	0.27725875	0	0.58197	2	0.55200654	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.58197	0.58083355	0	0.58197	2	0.03371106	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.58197	0.2508538	0	0.58197	2	0.57542694	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.58197	0.302374	0	0.58197	2	0.52876836	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.58197	0.3136459	0	0.58197	2	0.51800007	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0.58197	0.39209712	0	0.58197	2	0.43574405	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Planctomycetes;c__OM190;o__	0.58197	0.44966733	0	0.58197	2	0.3637343	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a	0.58197	0.33712858	0	0.58197	2	0.4948145	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales	0.58197	0.25560552	0	0.58197	2	0.57128316	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.58197	0.28505248	0	0.58197	2	-0.5449014	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.58197	0.5648822	0	0.58197	2	0.13072024	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3	0.58197	0.5768209	0	0.58197	2	-0.07175682	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__[Brevinematae];o__[Brevinematales]	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.58197	0.56493187	0	0.58197	2	0.13053007	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__[Brevinematae];o__[Brevinematales]	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1	0.58197	0.58157516	0	0.58197	2	0.019870317	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__[Brevinematae];o__[Brevinematales]	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853	0.58197	0.54880005	0	0.58197	2	0.18212616	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Spirochaetes;c__[Brevinematae];o__[Brevinematales]	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16	0.58197	0.43912336	0	0.58197	2	0.37795055	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.58197	0.575791	0	0.58197	2	0.078606375	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SB-34	0.58197	-0.17997956	0	0.58197	2	0.8728972	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other	0.58197	-0.012336135	0	0.58197	2	0.7709125	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	0.58197	0.5815382	0	0.58197	2	-0.020778965	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__FCPU426;c__;o__	0.58197	0.5818521	0	0.58197	2	-0.010857201	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__	0.58197	-0.19422483	0	0.58197	2	0.8810192	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82	0.58197	0.28822944	0	0.58197	2	0.54197836	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales	0.58197	0.5702017	0	0.58197	2	0.10848174	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.58197	0.56316596	0	0.58197	2	-0.13712782	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	0.58197	0.54977673	0	0.58197	2	-0.17942475	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.58197	0.56236523	0	0.58197	2	-0.14001699	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.58197	0.18830895	0	0.58197	2	0.6274241	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.58197	0.56410176	0	0.58197	2	-0.13367201	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.58197	0.56580526	0	0.58197	2	-0.12714061	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.58197	0.565698	0	0.58197	2	-0.12756157	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__OD1;c__ABY1;o__	0.58197	0.41277117	0	0.58197	2	0.41133782	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__OP11;c__;o__	0.58197	0.35452366	0	0.58197	2	0.4769133	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Planctomycetes;c__OM190;o__	0.58197	0.58196497	0	0.58197	2	0.0022417628	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a	0.58197	0.5615702	0	0.58197	2	-0.1428277	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	0.58197	0.11253828	0	0.58197	2	0.68515086	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	0.58197	-0.013155699	0	0.58197	2	0.7714439	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.58197	0.56712025	0	0.58197	2	-0.121859364	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__	k__Bacteria;p__Proteobacteria;c__TA18;o__CV90	0.58197	0.50854474	0	0.58197	2	-0.27097094	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__S1198	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3	0.58197	0.11895946	0	0.58197	2	0.6804488	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__TM6;c__SJA-4;o__S1198	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	0.58197	-0.09017968	0	0.58197	2	0.81984735	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	k__Bacteria;p__Acidobacteria;c__TM1;o__	0.58197	0.49041882	0	0.58197	2	0.30257422	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.58197	0.37907505	0	0.58197	2	0.4504386	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	0.58197	0.2956403	0	0.58197	2	0.53509784	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales	0.58197	0.085526496	0	0.58197	2	0.70458746	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.58197	0.5419574	0	0.58197	2	0.20003143	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853	0.58197	0.20908418	0	0.58197	2	0.61064374	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	0.58197	0.11574453	0	0.58197	2	0.682807	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	0.58197	0.11588827	0	0.58197	2	0.68270177	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__	0.58197	0.46714637	0	0.58197	2	0.3388563	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.58197	0.28283364	0	0.58197	2	0.5469336	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other	0.58197	0.17933083	0	0.58197	2	0.63453853	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__RCP1-48	0.58197	0.38172734	0	0.58197	2	0.4474848	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29	0.58197	0.5029341	0	0.58197	2	0.28113315	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	k__Bacteria;p__Chlorobi;Other;Other	0.58197	0.02884543	0	0.58197	2	0.74372345	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	k__Bacteria;p__Proteobacteria;Other;Other	0.58197	0.44280913	0	0.58197	2	0.37304267	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.58197	0.47180814	0	0.58197	2	-0.33190638	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.58197	0.16532889	0	0.58197	2	0.6454774	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.58197	0.2430954	0	0.58197	2	0.58212936	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.58197	0.36669743	0	0.58197	2	0.46397474	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL	0.58197	0.4645781	0	0.58197	2	0.342625	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__OD1;c__ABY1;o__	0.58197	0.40941328	0	0.58197	2	0.41539946	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	0.58197	0.40570062	0	0.58197	2	0.41984442	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__Planctomycetes;c__Pla4;o__	0.58197	0.53468066	0	0.58197	2	0.21746111	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	0.58197	0.404239	0	0.58197	2	0.4215815	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales	0.58197	0.55973345	0	0.58197	2	0.14911924	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.58197	0.4391754	0	0.58197	2	0.3778817	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.58197	0.32877907	0	0.58197	2	0.5031808	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.58197	0.33702192	0	0.58197	2	0.49492228	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.58197	0.53317195	0	0.58197	2	0.22090276	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.58197	0.3181333	0	0.58197	2	0.51365036	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.58197	0.5083291	0	0.58197	2	0.27136853	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__GN04;c__GN15;o__	0.58197	0.4774775	0	0.58197	2	0.32325298	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__	0.58197	0.21173275	0	0.58197	2	0.6084712	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__OD1;c__;o__	0.58197	0.29386985	0	0.58197	2	0.5367496	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__	0.58197	0.24806985	0	0.58197	2	0.5778409	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82	0.58197	0.15387517	0	0.58197	2	0.65428954	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;Other	0.58197	0.3455765	0	0.58197	2	0.48620313	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	k__Bacteria;p__Planctomycetes;c__Pla4;o__	0.58197	0.36861098	0	0.58197	2	0.46190798	0.03571407	0.0381187834151213	0.335615210336909
